Category,Product_ID,Sales_Quantity,Sales_Price,Sale_Date
Groceries,353781,12,607.88,2024-03-07
Electronics,232104,74,874.75,2024-02-04
Home Appliances,803290,98,981.58,2023-10-27
Electronics,834180,56,237.92,2023-10-16
Electronics,754027,42,455.34,2024-02-07
Electronics,711952,70,975.16,2023-11-15
Groceries,946398,45,796.63,2024-04-21
Electronics,556761,74,704.07,2023-12-17
Clothing,742297,24,241.21,2024-03-25
Groceries,646214,9,253.31,2024-03-23
Clothing,713520,60,299.14,2023-07-30
Groceries,114978,90,518.03,2023-08-26
Clothing,053029,4,34.78,2023-11-05
Electronics,899904,39,64.5,2023-09-09
Electronics,259999,83,921.95,2023-11-14
Electronics,080121,29,363.1,2023-06-27
Groceries,480912,38,33.71,2024-03-21
Electronics,116836,48,363.28,2023-08-08
Clothing,315119,48,26.45,2024-02-05
Groceries,387583,8,85.35,2024-02-26
Groceries,531799,41,482.42,2023-06-07
Clothing,567092,89,301.34,2023-07-23
Electronics,202613,43,61.06,2024-05-10
Groceries,257438,10,607.42,2024-01-24
Groceries,731025,75,396.13,2023-05-26
Electronics,524543,92,940.12,2023-12-17
Groceries,360434,47,366.01,2023-05-18
Home Appliances,151266,2,23.84,2023-12-06
Groceries,606306,78,667.18,2024-02-09
Electronics,579068,64,330.28,2023-11-26
Clothing,679881,52,696.44,2024-04-05
Groceries,030105,32,936.87,2024-01-31
Clothing,947263,44,720.13,2023-10-26
Electronics,922568,6,321.13,2023-07-18
Clothing,754097,80,847.79,2023-11-27
Home Appliances,180789,18,144.67,2023-08-04
Electronics,076793,18,644.73,2024-01-19
Clothing,167349,48,95.3,2023-06-12
Electronics,631176,40,322.58,2024-01-04
Clothing,886392,38,429.92,2024-03-11
Groceries,557615,85,768.43,2024-04-12
Clothing,838482,63,742.39,2023-11-14
Clothing,175086,59,398.03,2023-07-22
Clothing,270920,5,850.45,2024-01-29
Groceries,589757,44,679.67,2023-11-11
Home Appliances,680675,40,794.16,2023-08-09
Home Appliances,980532,58,982.62,2023-11-26
Groceries,862265,38,425.84,2023-07-19
Electronics,114759,57,888.93,2024-04-04
Home Appliances,830267,56,936.54,2023-08-12
Electronics,838959,11,625.51,2023-09-14
Electronics,731199,50,306.24,2023-09-11
Electronics,725806,59,237.45,2024-01-11
Groceries,275529,23,701.22,2023-07-10
Clothing,465688,36,488.95,2023-12-16
Groceries,114053,14,207.89,2024-03-21
Electronics,991105,98,53.17,2023-12-26
Groceries,812967,13,737.51,2023-12-15
Electronics,074999,5,182.1,2023-08-16
Electronics,687555,86,592.36,2023-07-20
Home Appliances,813283,43,511.36,2023-12-26
Electronics,838145,54,63.39,2023-06-14
Electronics,164418,72,426.45,2023-12-16
Clothing,036207,26,888.4,2023-07-26
Groceries,936832,12,146.8,2024-01-29
Electronics,779427,85,517.37,2024-03-25
Groceries,048815,70,731.2,2023-12-31
Clothing,079713,51,104.99,2023-09-06
Clothing,539722,26,986.7,2023-10-05
Electronics,219970,58,103.96,2024-03-06
Home Appliances,549050,59,243.2,2023-11-27
Clothing,886878,53,957.87,2023-10-09
Groceries,928324,86,100.14,2024-01-28
Electronics,985927,73,931.46,2023-09-08
Electronics,706397,51,487.74,2023-08-24
Groceries,139076,17,613.77,2024-01-10
Clothing,705506,73,98.1,2023-09-28
Electronics,129602,18,888.83,2023-11-10
Clothing,740910,97,224.73,2023-05-21
Electronics,667082,12,198.53,2023-09-05
Electronics,735992,72,153.68,2023-08-27
Home Appliances,381959,4,360.04,2023-11-09
Electronics,060262,51,321.05,2023-12-09
Electronics,528167,9,693.55,2023-09-03
Clothing,777107,99,335.83,2024-02-19
Groceries,113167,75,767.67,2023-11-14
Clothing,955012,96,769.54,2023-08-04
Electronics,149993,94,291.26,2024-03-09
Groceries,521106,50,624.82,2023-07-28
Electronics,113936,15,797.53,2023-12-29
Home Appliances,134192,8,93.08,2023-10-11
Clothing,891358,45,641.02,2024-04-10
Electronics,116141,45,199.08,2024-05-10
Electronics,064038,39,124.53,2023-12-04
Groceries,281375,64,970.06,2024-05-11
Groceries,781851,58,283.4,2024-03-15
Groceries,790658,38,734.08,2023-10-23
Groceries,297448,79,798.36,2023-11-01
Clothing,971768,17,78.92,2024-02-04
Electronics,968015,11,475.48,2024-02-05
Electronics,182440,67,849.59,2023-09-09
Clothing,813627,60,882.1,2024-03-15
Groceries,920796,52,635.95,2024-03-23
Groceries,207640,35,682.61,2023-07-21
Electronics,285941,62,951.01,2023-09-19
Clothing,651053,32,659.53,2023-11-24
Clothing,988161,55,886.63,2023-11-23
Home Appliances,014423,6,954.0,2023-05-31
Groceries,872576,43,62.69,2024-03-16
Home Appliances,067939,14,431.54,2023-12-27
Electronics,637271,70,778.75,2023-10-06
Clothing,126362,47,609.24,2023-10-31
Groceries,091385,98,865.46,2024-02-07
Clothing,550328,38,228.36,2024-01-02
Electronics,947030,86,703.44,2024-01-24
Groceries,611426,5,277.68,2023-08-02
Home Appliances,194098,3,979.93,2023-08-29
Electronics,299977,6,280.93,2023-06-08
Clothing,439889,40,807.96,2024-03-21
Clothing,098800,39,55.18,2023-05-27
Groceries,939817,59,279.52,2023-08-07
Home Appliances,882608,16,560.49,2023-08-02
Electronics,606257,48,122.4,2023-06-23
Electronics,644550,94,728.18,2024-04-11
Home Appliances,463745,38,904.29,2024-01-19
Electronics,701713,86,238.07,2023-12-20
Home Appliances,113470,88,497.39,2023-08-13
Groceries,484824,11,764.51,2024-01-30
Groceries,207282,54,603.35,2024-03-23
Electronics,600729,87,188.17,2023-07-10
Groceries,800374,1,756.7,2023-05-25
Electronics,162660,51,830.8,2023-09-13
Clothing,278177,35,271.39,2024-02-10
Clothing,377968,65,168.43,2024-03-07
Home Appliances,958170,62,504.32,2023-08-02
Electronics,140589,57,971.34,2024-01-31
Electronics,524314,23,859.34,2024-02-22
Clothing,975815,41,467.14,2023-09-13
Groceries,627896,5,801.8,2023-05-25
Electronics,058426,9,942.46,2023-07-16
Home Appliances,639226,58,625.73,2023-07-26
Groceries,955442,36,812.21,2024-01-06
Groceries,613087,17,923.74,2024-03-27
Electronics,831218,6,343.15,2023-12-11
Electronics,469833,91,316.57,2024-02-15
Groceries,924838,12,177.34,2023-11-25
Clothing,564177,19,310.8,2023-12-29
Home Appliances,751807,86,10.82,2023-06-05
Clothing,407519,17,963.98,2023-10-09
Electronics,063348,81,928.01,2023-12-22
Groceries,345322,93,896.43,2023-09-21
Home Appliances,624842,60,601.26,2023-11-08
Electronics,572333,81,787.72,2023-11-24
Groceries,240956,31,430.97,2023-11-04
Electronics,703009,20,739.29,2023-06-11
Electronics,666536,89,418.61,2024-01-27
Electronics,031483,10,127.11,2024-02-17
Clothing,612107,80,626.17,2023-06-03
Groceries,965003,95,31.85,2024-03-13
Groceries,993671,95,350.56,2023-12-29
Home Appliances,206368,80,280.0,2024-01-11
Groceries,329515,78,980.65,2023-12-24
Electronics,994446,36,456.45,2023-12-26
Home Appliances,940322,7,596.34,2023-07-25
Clothing,802393,30,688.94,2023-09-01
Clothing,524589,83,180.24,2024-04-05
Electronics,063965,89,160.77,2023-09-10
Groceries,934404,40,540.3,2023-12-17
Clothing,644694,32,247.88,2023-06-26
Clothing,725563,43,274.71,2024-03-11
Groceries,476559,53,186.69,2023-09-19
Groceries,854203,49,621.98,2023-12-17
Electronics,603695,92,215.21,2024-04-19
Groceries,217112,9,159.4,2024-03-21
Electronics,859152,84,972.8,2023-06-09
Home Appliances,415129,66,532.38,2023-07-18
Groceries,720511,89,496.47,2023-09-01
Electronics,554214,59,641.8,2024-01-30
Clothing,478567,5,164.9,2023-09-09
Groceries,209021,70,971.99,2023-07-25
Groceries,227815,22,404.99,2024-04-24
Electronics,952988,10,153.02,2023-05-22
Groceries,794127,87,172.33,2024-05-02
Groceries,712436,75,974.46,2024-03-19
Groceries,173128,91,759.91,2023-05-22
Electronics,986730,51,582.88,2023-05-19
Groceries,239582,31,956.42,2023-06-17
Electronics,066698,33,209.74,2024-02-25
Electronics,028911,55,861.25,2023-12-23
Groceries,400586,58,839.0,2023-09-06
Electronics,029610,31,727.59,2024-04-25
Electronics,913376,55,833.23,2023-08-23
Clothing,028529,12,832.54,2023-07-30
Groceries,409995,84,94.35,2023-07-18
Home Appliances,040432,63,787.19,2024-01-31
Clothing,134851,26,912.75,2024-02-23
Electronics,531021,30,887.32,2024-01-30
Groceries,911840,12,115.31,2023-08-30
Home Appliances,483545,52,245.21,2024-05-05
Electronics,245356,87,685.82,2023-12-09
Electronics,341641,90,554.05,2023-06-15
Electronics,685256,64,772.61,2023-05-19
Clothing,666097,95,106.97,2023-08-02
Clothing,048889,45,394.28,2023-12-01
Clothing,498248,82,233.98,2023-06-14
Clothing,299082,30,524.06,2024-02-14
Clothing,459400,54,125.97,2023-12-08
Clothing,284175,79,944.44,2024-03-24
Clothing,806451,22,585.16,2024-05-13
Groceries,244134,42,974.01,2024-03-10
Groceries,044714,76,543.17,2024-03-14
Clothing,422129,91,580.2,2023-09-14
Electronics,258174,8,279.75,2024-02-07
Home Appliances,873739,28,521.76,2023-07-17
Electronics,258392,2,451.86,2023-12-02
Home Appliances,452615,10,744.92,2023-12-19
Clothing,562753,61,639.45,2023-12-21
Groceries,039798,73,92.84,2024-02-20
Clothing,572794,8,869.03,2024-03-08
Clothing,176241,67,763.17,2024-01-12
Electronics,424116,53,106.26,2024-03-27
Clothing,916143,33,999.73,2023-08-29
Clothing,969842,54,978.33,2023-08-29
Groceries,452030,63,249.57,2023-12-18
Electronics,848847,56,139.69,2023-05-27
Electronics,234151,44,134.13,2024-01-01
Electronics,479957,52,562.89,2024-01-12
Groceries,436538,36,435.32,2024-04-16
Clothing,688763,55,237.19,2023-11-26
Clothing,433019,92,325.96,2024-01-24
Groceries,625852,68,386.36,2023-06-30
Electronics,760210,41,386.88,2023-09-06
Electronics,795110,64,189.42,2023-08-31
Groceries,313726,6,703.61,2023-10-20
Electronics,870908,26,496.33,2024-01-25
Groceries,880675,5,249.48,2024-04-12
Groceries,249822,55,78.48,2023-09-27
Electronics,725094,56,355.0,2024-03-09
Groceries,029004,3,395.19,2023-12-21
Groceries,979532,54,754.16,2023-09-02
Clothing,958388,22,654.28,2024-03-29
Groceries,597423,48,114.5,2023-07-24
Electronics,033216,57,94.16,2024-02-23
Electronics,724152,13,188.2,2023-09-05
Clothing,634565,19,683.9,2024-04-09
Groceries,711888,51,990.23,2023-07-24
Home Appliances,564466,15,257.42,2024-04-12
Home Appliances,054848,23,949.07,2024-03-16
Groceries,603335,36,23.96,2024-02-19
Electronics,245860,27,642.66,2023-05-30
Clothing,718445,44,298.12,2023-07-19
Groceries,660618,21,220.02,2024-03-19
Clothing,696372,75,498.29,2023-12-11
Groceries,270085,38,688.75,2023-08-14
Clothing,390647,56,728.45,2023-05-30
Electronics,299149,46,123.62,2023-08-11
Electronics,048578,9,899.25,2023-06-15
Clothing,467692,11,199.23,2024-03-12
Clothing,516728,44,404.23,2023-11-01
Groceries,533024,29,647.44,2023-06-25
Home Appliances,070321,95,669.34,2023-07-30
Electronics,202695,5,193.44,2023-12-02
Electronics,588120,70,323.18,2024-03-14
Groceries,083803,73,72.16,2023-07-01
Electronics,860887,78,16.95,2023-08-16
Electronics,382158,77,798.24,2023-11-23
Groceries,178647,46,739.55,2023-06-01
Home Appliances,437421,65,908.3,2023-11-04
Electronics,444697,53,971.02,2024-02-08
Groceries,642934,77,471.22,2023-12-22
Electronics,892542,60,350.9,2023-08-25
Home Appliances,119572,36,688.9,2024-03-25
Groceries,610641,74,659.5,2024-03-22
Clothing,469295,16,458.94,2023-08-01
Electronics,446100,88,791.83,2023-11-09
Groceries,592717,73,769.24,2023-09-02
Clothing,444723,86,679.79,2023-11-27
Clothing,231737,78,875.99,2023-11-05
Home Appliances,920454,63,125.9,2024-03-11
Electronics,049034,60,751.98,2023-06-13
Groceries,489312,22,58.75,2023-08-09
Groceries,384664,95,147.21,2024-02-16
Groceries,656081,22,642.93,2023-06-20
Groceries,136175,91,546.55,2024-05-05
Electronics,107291,48,558.43,2023-07-04
Electronics,334077,65,758.8,2023-08-27
Clothing,420569,79,77.7,2024-05-05
Electronics,184733,14,332.03,2024-02-05
Electronics,123241,24,32.83,2023-07-16
Electronics,248179,69,770.82,2023-08-06
Groceries,846421,81,335.74,2023-06-25
Groceries,832023,48,692.27,2023-11-30
Clothing,854569,59,267.34,2023-11-19
Groceries,367291,91,169.33,2024-02-01
Groceries,063402,12,763.36,2024-01-04
Clothing,173261,25,820.51,2023-09-30
Electronics,325638,90,333.03,2024-04-21
Electronics,749840,51,720.61,2023-10-22
Groceries,915697,2,32.76,2024-01-16
Groceries,070981,65,523.95,2023-11-05
Groceries,418292,8,240.27,2023-07-26
Groceries,055344,55,613.35,2023-10-20
Home Appliances,325760,17,283.51,2023-11-10
Electronics,741379,6,121.28,2023-09-29
Electronics,400806,99,807.49,2024-01-22
Electronics,036504,81,708.85,2023-12-17
Electronics,265509,28,395.45,2023-11-28
Groceries,899409,41,920.4,2023-08-26
Groceries,419467,41,529.72,2023-11-11
Electronics,752078,38,597.57,2023-08-10
Groceries,588044,6,481.12,2023-09-29
Home Appliances,852535,33,220.18,2024-04-10
Clothing,418705,19,986.52,2024-01-02
Electronics,646670,86,310.04,2024-02-21
Electronics,467950,66,177.53,2024-02-25
Groceries,553176,48,615.39,2023-06-09
Electronics,600546,50,765.33,2024-05-09
Electronics,923102,64,61.45,2023-08-18
Groceries,891334,44,705.74,2023-10-22
Electronics,321551,20,597.58,2024-05-03
Electronics,302888,10,540.91,2023-07-22
Clothing,246782,43,189.24,2024-03-14
Electronics,688657,54,961.51,2024-02-08
Electronics,922755,76,814.34,2023-12-15
Groceries,799688,69,362.85,2024-04-20
Electronics,658585,40,723.86,2023-11-10
Electronics,290192,67,878.68,2023-10-07
Electronics,436997,4,916.64,2023-09-01
Groceries,355165,50,974.12,2024-03-12
Groceries,349069,51,718.87,2023-06-28
Clothing,332709,90,24.67,2023-08-31
Clothing,007496,29,931.57,2023-10-20
Clothing,233274,23,857.44,2023-10-10
Clothing,842227,65,58.94,2023-08-15
Groceries,620053,20,968.61,2024-05-08
Electronics,977610,57,342.42,2023-12-14
Clothing,142590,51,378.51,2023-09-05
Clothing,355658,3,640.45,2023-07-05
Electronics,430709,20,813.92,2023-07-11
Clothing,216295,91,739.41,2023-12-05
Groceries,111408,69,672.96,2024-01-28
Electronics,558215,59,893.74,2023-07-22
Groceries,022722,95,481.28,2023-10-17
Electronics,626572,69,315.17,2023-06-17
Groceries,935781,59,32.97,2024-03-30
Electronics,083951,85,706.68,2023-11-06
Home Appliances,147397,42,311.71,2023-11-13
Electronics,145196,35,575.51,2024-03-19
Groceries,977833,34,599.66,2023-12-03
Clothing,717512,91,798.89,2023-09-02
Home Appliances,371398,36,898.54,2024-04-01
Groceries,009087,66,324.49,2023-12-21
Groceries,610229,84,727.83,2023-11-28
Electronics,671509,89,724.2,2023-06-25
Electronics,638135,35,558.88,2023-09-17
Electronics,820272,47,155.16,2024-04-11
Clothing,720530,81,115.4,2024-04-07
Clothing,813237,74,648.38,2023-07-20
Clothing,980426,34,126.6,2023-07-29
Electronics,280481,91,372.04,2023-12-29
Clothing,269754,83,588.91,2023-08-25
Clothing,447097,25,736.75,2023-09-18
Home Appliances,819705,3,920.79,2023-12-08
Home Appliances,906801,43,646.48,2023-10-06
Home Appliances,544047,26,712.84,2024-03-23
Clothing,276392,96,166.23,2024-03-05
Groceries,519455,51,774.05,2023-07-25
Clothing,555467,77,336.11,2024-04-29
Clothing,039327,53,879.54,2023-06-28
Groceries,253676,12,713.24,2024-03-13
Groceries,144278,81,661.7,2023-06-28
Clothing,875191,96,36.87,2024-02-02
Groceries,072763,4,501.77,2024-02-11
Clothing,009721,23,177.44,2023-11-08
Groceries,478784,81,787.95,2024-01-31
Clothing,987959,83,597.7,2024-01-19
Electronics,207224,14,112.64,2023-08-18
Groceries,986354,86,182.98,2024-04-26
Home Appliances,988081,80,301.46,2023-11-11
Clothing,846686,8,712.37,2023-08-16
Electronics,917967,83,397.42,2024-01-19
Groceries,159056,72,91.21,2023-07-12
Home Appliances,087050,64,108.99,2024-01-14
Clothing,724253,70,925.16,2023-11-10
Home Appliances,635622,13,336.74,2023-09-30
Clothing,337320,39,175.86,2023-06-15
Home Appliances,399696,45,509.69,2023-08-11
Electronics,942154,96,931.78,2024-05-10
Groceries,260672,27,387.08,2023-07-14
Electronics,973334,46,39.45,2023-07-06
Groceries,415751,15,350.39,2023-07-02
Electronics,252853,58,921.62,2023-09-01
Clothing,817927,13,322.12,2024-05-09
Electronics,740811,4,857.18,2024-05-11
Groceries,308497,56,892.77,2023-09-11
Groceries,395649,12,791.78,2023-12-28
Groceries,166782,8,966.32,2023-06-18
Electronics,840294,86,846.37,2023-10-17
Clothing,747988,38,693.16,2023-09-16
Groceries,016538,26,290.89,2024-05-09
Groceries,423885,68,51.58,2023-12-25
Groceries,037386,2,105.65,2024-03-30
Electronics,060176,4,187.04,2024-01-19
Groceries,986201,56,85.23,2024-05-05
Clothing,446530,40,185.35,2023-07-13
Clothing,800974,37,653.86,2023-05-17
Groceries,971415,2,152.12,2023-09-20
Clothing,745724,52,213.59,2024-02-10
Electronics,245062,71,191.19,2023-10-11
Groceries,096160,20,785.34,2024-04-05
Electronics,823123,8,362.86,2023-10-16
Clothing,207973,81,129.38,2024-01-27
Electronics,344891,16,418.62,2024-05-02
Home Appliances,941396,16,622.68,2023-07-08
Electronics,172589,54,834.77,2023-08-19
Groceries,227479,1,43.52,2024-01-03
Home Appliances,930737,63,820.12,2024-03-26
Home Appliances,197300,50,264.94,2024-03-29
Clothing,432232,70,339.28,2024-05-02
Groceries,568383,11,527.28,2023-12-20
Electronics,445990,15,251.54,2024-02-29
Groceries,422687,38,348.26,2024-01-05
Electronics,009883,98,307.52,2024-03-22
Clothing,059028,6,692.05,2024-01-08
Clothing,682515,41,945.44,2023-12-04
Electronics,837296,91,519.9,2024-04-16
Home Appliances,270837,44,269.95,2024-04-03
Groceries,430841,99,444.22,2023-09-02
Groceries,843282,10,184.46,2023-08-20
Groceries,563111,73,227.05,2024-02-19
Clothing,509489,82,130.7,2024-01-18
Home Appliances,416536,62,77.07,2023-11-29
Electronics,708479,53,739.46,2023-09-18
Electronics,689576,6,418.03,2024-02-24
Groceries,885875,53,950.21,2023-12-04
Home Appliances,639886,29,411.9,2023-07-23
Electronics,723433,6,307.87,2023-08-21
Clothing,603925,42,92.39,2023-10-10
Electronics,749981,69,712.81,2023-07-16
Groceries,355289,1,668.34,2023-09-01
Clothing,614299,53,982.08,2024-02-12
Groceries,880175,40,457.95,2023-07-09
Electronics,541433,53,897.4,2023-06-04
Home Appliances,363906,69,508.33,2023-05-19
Electronics,928301,80,776.02,2023-09-05
Clothing,701396,92,82.65,2024-02-18
Clothing,215966,69,310.93,2024-01-16
Clothing,370110,6,335.31,2023-09-01
Clothing,888431,46,747.36,2024-01-12
Home Appliances,732931,25,195.37,2023-09-05
Groceries,596887,79,891.3,2023-06-30
Electronics,490175,58,234.31,2024-01-18
Groceries,038121,92,97.03,2024-03-25
Clothing,584084,23,675.67,2023-12-25
Groceries,331084,78,190.26,2023-05-16
Groceries,314378,17,299.26,2024-03-05
Clothing,139910,42,368.71,2024-03-14
Groceries,162021,56,566.64,2023-08-15
Clothing,870763,10,118.54,2023-09-14
Electronics,735265,59,503.2,2024-01-23
Groceries,193899,29,273.99,2023-09-10
Groceries,951933,72,609.6,2023-12-30
Clothing,500581,83,471.08,2024-02-12
Electronics,637098,19,862.28,2023-07-23
Clothing,242659,64,863.84,2023-11-23
Groceries,617898,3,463.31,2024-03-10
Home Appliances,625353,85,633.94,2023-12-28
Clothing,237314,45,664.97,2023-12-08
Clothing,377692,72,221.74,2024-01-25
Home Appliances,040784,18,580.42,2023-06-25
Clothing,352882,96,303.47,2023-10-10
Groceries,895608,36,539.8,2024-01-08
Electronics,324885,20,554.93,2023-09-14
Groceries,686327,93,719.35,2023-11-14
Electronics,333873,1,926.36,2024-01-27
Clothing,592426,73,296.87,2023-06-17
Home Appliances,990202,65,65.52,2024-01-29
Home Appliances,182595,15,254.5,2023-06-20
Electronics,399698,82,121.94,2024-03-28
Groceries,598584,43,830.56,2023-06-07
Groceries,978158,76,83.87,2023-09-20
Electronics,021256,68,164.79,2024-04-10
Clothing,378612,19,832.48,2023-11-01
Clothing,228553,68,363.79,2023-11-05
Groceries,047336,8,127.04,2023-10-04
Electronics,391682,70,20.98,2024-03-07
Groceries,679651,8,699.2,2023-08-29
Groceries,838162,28,838.93,2024-01-24
Home Appliances,554239,76,144.54,2023-06-26
Clothing,602399,24,799.86,2023-12-03
Clothing,453239,27,543.2,2023-07-30
Clothing,418141,14,879.48,2023-11-27
Clothing,468573,74,358.2,2024-02-06
Groceries,885258,46,634.33,2024-04-15
Clothing,021953,10,715.09,2023-09-09
Electronics,890442,86,391.8,2023-05-24
Groceries,206001,23,88.1,2023-10-19
Groceries,198255,62,702.4,2023-06-09
Electronics,903295,50,511.41,2024-01-13
Groceries,888233,3,157.91,2023-11-21
Electronics,479441,31,808.89,2024-01-02
Groceries,879575,62,138.9,2023-11-14
Home Appliances,989265,38,443.63,2023-06-28
Electronics,410116,32,153.33,2023-08-01
Home Appliances,723249,30,366.09,2023-12-03
Groceries,628438,55,934.19,2024-02-17
Groceries,274247,22,475.84,2023-06-28
Electronics,590691,55,56.19,2023-07-17
Clothing,116787,43,898.22,2023-10-20
Home Appliances,961241,11,466.78,2024-03-02
Home Appliances,894194,15,347.8,2024-03-09
Clothing,895222,8,512.62,2023-10-18
Home Appliances,071279,38,717.49,2023-12-06
Home Appliances,185031,88,942.07,2024-02-19
Groceries,665605,27,972.34,2024-03-06
Electronics,518043,76,241.91,2024-04-16
Clothing,278333,64,165.92,2023-07-27
Home Appliances,187766,61,147.65,2023-08-13
Home Appliances,552932,72,501.15,2023-07-04
Groceries,594118,31,829.64,2023-10-19
Groceries,124875,51,586.03,2023-08-24
Home Appliances,377733,45,797.9,2024-02-07
Electronics,413955,34,958.81,2024-02-20
Clothing,608419,46,48.7,2023-07-15
Clothing,553731,95,884.14,2023-07-20
Groceries,845610,60,147.08,2024-01-01
Clothing,097260,19,288.63,2024-04-27
Groceries,345683,64,708.06,2023-09-06
Clothing,432025,87,935.0,2023-08-10
Home Appliances,106432,25,21.37,2023-06-30
Clothing,536993,40,185.53,2023-07-10
Home Appliances,135788,60,464.03,2024-01-03
Electronics,770713,43,196.33,2024-02-25
Electronics,799120,68,398.25,2024-01-27
Clothing,858916,37,322.85,2023-08-19
Electronics,618181,20,973.21,2024-02-07
Electronics,243314,93,149.62,2023-06-16
Clothing,115104,54,304.58,2024-02-25
Groceries,190160,35,258.84,2023-06-08
Clothing,461608,50,272.0,2024-01-06
Home Appliances,884839,75,933.6,2023-05-18
Electronics,416109,87,972.65,2024-03-21
Clothing,407254,11,532.58,2024-03-02
Groceries,993599,22,327.33,2024-02-01
Clothing,517191,90,396.94,2024-04-19
Home Appliances,121818,57,867.45,2023-08-03
Clothing,188958,92,894.88,2024-02-17
Clothing,559887,69,24.09,2024-04-12
Groceries,122939,13,322.78,2024-05-03
Groceries,162563,96,845.93,2023-08-22
Home Appliances,696384,38,443.5,2023-08-28
Electronics,223087,64,434.35,2023-12-08
Groceries,620475,44,897.92,2023-11-05
Electronics,847457,79,904.58,2023-12-03
Electronics,547765,52,347.17,2023-07-14
Home Appliances,148774,76,461.23,2024-01-01
Clothing,819951,7,162.49,2024-05-06
Electronics,212391,52,623.15,2023-06-07
Clothing,999805,85,970.61,2023-12-21
Clothing,379113,3,279.49,2023-06-20
Electronics,916336,46,915.01,2024-04-21
Clothing,008529,72,147.25,2024-02-07
Groceries,033404,65,145.04,2023-11-07
Clothing,870081,40,386.44,2023-10-26
Groceries,692053,71,910.7,2024-02-15
Electronics,873659,38,771.91,2024-02-06
Home Appliances,393767,85,453.87,2023-10-03
Electronics,644631,77,539.63,2023-11-26
Home Appliances,264273,66,277.14,2024-04-08
Home Appliances,436030,58,378.02,2023-11-18
Clothing,599959,29,246.63,2023-08-03
Electronics,292709,71,254.95,2024-02-17
Electronics,817074,22,376.47,2023-08-28
Clothing,126482,19,595.73,2023-09-08
Clothing,502663,25,196.68,2023-08-11
Clothing,438751,30,563.27,2024-05-10
Clothing,641447,14,110.77,2024-04-21
Electronics,811695,54,142.73,2023-09-11
Electronics,383829,58,896.23,2023-11-10
Clothing,339668,73,97.39,2023-11-16
Groceries,222863,13,727.32,2024-01-04
Groceries,705489,35,370.38,2024-01-14
Electronics,807570,58,687.67,2024-03-10
Groceries,525458,11,685.54,2024-01-25
Groceries,438256,6,665.39,2023-11-17
Electronics,055132,9,565.04,2023-08-25
Electronics,357558,76,491.85,2023-10-22
Clothing,904401,74,547.1,2023-06-09
Groceries,773025,80,194.18,2023-07-23
Electronics,913668,64,941.31,2024-04-02
Clothing,294748,77,715.5,2024-02-11
Groceries,035643,9,256.9,2023-11-03
Electronics,405400,3,260.3,2024-02-08
Clothing,780192,26,479.95,2024-02-22
Groceries,592465,85,730.71,2023-07-22
Clothing,173207,36,684.6,2023-09-29
Groceries,003761,72,33.94,2024-05-08
Groceries,193938,54,444.96,2023-06-06
Electronics,156241,43,220.08,2023-11-09
Electronics,124342,62,285.93,2024-03-03
Groceries,615734,93,118.78,2024-05-07
Electronics,486520,84,860.2,2024-03-15
Electronics,502919,27,492.87,2024-03-08
Clothing,063021,44,480.03,2023-06-07
Electronics,204272,94,454.08,2024-01-16
Groceries,060968,29,467.84,2024-04-17
Groceries,131493,4,830.19,2024-01-03
Groceries,273270,11,16.39,2024-04-12
Electronics,215703,63,525.8,2024-04-29
Groceries,859348,27,461.55,2023-11-12
Home Appliances,929424,5,580.34,2024-01-04
Electronics,455841,49,828.86,2023-10-12
Clothing,971436,41,862.68,2023-08-05
Home Appliances,069245,66,978.06,2024-01-08
Clothing,103674,67,596.42,2023-10-04
Electronics,269716,24,476.94,2023-06-08
Clothing,597864,99,987.57,2024-01-17
Home Appliances,636918,21,764.91,2023-11-21
Groceries,122697,24,305.75,2024-02-05
Electronics,235640,54,291.96,2023-08-18
Electronics,946072,42,407.68,2023-06-08
Clothing,468931,17,383.25,2023-07-25
Groceries,898261,65,452.65,2023-09-29
Groceries,618555,97,200.4,2023-07-21
Groceries,272807,65,823.31,2023-06-07
Electronics,349410,13,588.21,2023-11-15
Clothing,614655,71,156.14,2023-06-20
Clothing,858279,80,313.98,2023-12-13
Electronics,986890,35,344.23,2024-03-11
Groceries,454540,17,688.5,2023-12-04
Electronics,007374,22,69.14,2023-11-04
Groceries,196259,47,624.11,2023-07-15
Clothing,872288,25,532.0,2024-02-04
Electronics,087589,16,34.13,2024-03-11
Home Appliances,280149,21,312.06,2023-07-25
Home Appliances,485671,72,917.78,2023-12-31
Groceries,127127,72,99.45,2024-01-06
Groceries,592776,1,317.34,2023-09-21
Clothing,530860,75,890.74,2023-10-05
Groceries,972639,26,116.15,2023-09-18
Groceries,270248,71,111.79,2023-07-03
Groceries,429490,76,619.46,2024-04-20
Groceries,492167,1,522.42,2023-07-27
Clothing,383995,56,70.61,2024-03-21
Clothing,972951,41,919.95,2023-10-15
Groceries,298857,59,648.87,2023-11-01
Groceries,117891,19,187.57,2023-07-18
Electronics,474589,7,578.78,2024-01-13
Groceries,789792,55,167.65,2023-10-01
Clothing,333399,31,922.09,2023-11-04
Clothing,377650,15,350.55,2024-01-05
Groceries,020465,18,403.02,2024-04-08
Clothing,244033,96,880.97,2023-08-11
Clothing,601564,30,663.34,2024-03-12
Electronics,532269,32,47.38,2023-05-16
Electronics,206623,15,115.88,2023-10-31
Groceries,508092,95,130.63,2024-04-18
