Category,Product_ID,Sales_Quantity,Sales_Price,Sale_Date
Clothing,298912,73,529.0,2023-09-27
Home Appliances,995579,82,222.55,2023-10-03
Home Appliances,911236,91,298.26,2023-12-27
Clothing,161737,96,288.9,2024-05-01
Electronics,848141,23,970.11,2023-10-19
Clothing,554224,33,478.44,2024-04-16
Groceries,448660,48,19.41,2024-01-30
Electronics,441514,16,434.06,2023-09-19
Home Appliances,140473,38,77.72,2023-09-04
Groceries,583783,76,832.04,2024-02-13
Electronics,906422,44,144.88,2023-07-17
Clothing,543949,78,145.56,2023-07-27
Clothing,758305,36,865.16,2024-03-03
Electronics,920265,80,97.02,2024-04-11
Groceries,608105,74,199.22,2024-03-21
Electronics,679209,55,199.09,2023-09-18
Groceries,384854,92,735.84,2023-08-22
Home Appliances,557667,65,882.71,2023-09-22
Clothing,612096,78,423.46,2023-06-22
Electronics,334342,58,854.49,2023-09-05
Electronics,361006,58,772.96,2024-05-07
Groceries,594077,56,544.53,2024-01-01
Home Appliances,496203,98,754.64,2023-06-19
Electronics,653210,63,387.26,2023-12-03
Groceries,093832,99,797.71,2023-10-22
Electronics,061526,1,864.84,2024-03-02
Groceries,967150,33,914.86,2024-02-12
Electronics,366955,46,271.09,2023-07-12
Groceries,069850,58,974.03,2023-09-13
Home Appliances,197994,21,715.06,2023-12-03
Groceries,532415,23,181.23,2023-09-13
Home Appliances,453459,49,644.82,2023-10-04
Electronics,843929,47,734.13,2023-08-27
Home Appliances,855825,16,997.86,2024-04-24
Groceries,836702,95,932.08,2023-11-28
Clothing,620349,6,75.2,2024-02-16
Clothing,515687,6,277.14,2023-05-31
Groceries,233157,97,215.47,2023-06-23
Groceries,595445,8,668.93,2023-09-14
Clothing,827411,67,914.31,2024-01-23
Electronics,534065,92,850.51,2024-01-05
Electronics,633137,35,272.66,2023-09-26
Home Appliances,976946,33,812.62,2024-04-06
Groceries,822306,74,263.81,2023-11-06
Home Appliances,986534,21,648.59,2024-01-07
Clothing,603237,6,595.74,2023-08-31
Electronics,025435,18,485.02,2024-01-04
Clothing,230823,92,707.99,2023-05-22
Clothing,275306,76,61.94,2024-03-04
Home Appliances,410541,71,879.69,2023-11-13
Electronics,401666,87,485.55,2024-02-09
Groceries,474339,25,140.47,2023-11-25
Electronics,803950,67,710.29,2024-03-10
Groceries,406269,74,864.78,2023-12-27
Electronics,102721,19,163.39,2024-04-10
Home Appliances,847235,25,698.55,2023-11-09
Clothing,812668,46,277.4,2024-04-14
Electronics,584333,32,11.37,2023-08-05
Groceries,902959,40,709.91,2023-07-09
Electronics,142405,52,984.39,2024-04-22
Clothing,076641,36,443.56,2023-10-16
Electronics,996669,51,785.34,2023-12-08
Groceries,678806,23,433.27,2023-11-24
Clothing,777692,25,114.91,2023-08-04
Home Appliances,636975,31,97.05,2024-04-02
Clothing,559468,31,197.57,2023-07-30
Home Appliances,041708,73,502.32,2024-01-04
Electronics,044465,16,606.1,2023-09-12
Groceries,946208,79,88.8,2024-04-23
Electronics,741355,50,955.51,2023-12-04
Groceries,328627,14,473.77,2023-05-16
Clothing,399736,10,938.86,2024-04-15
Home Appliances,460958,50,777.26,2023-08-05
Electronics,399625,93,631.75,2023-05-22
Home Appliances,465769,24,858.45,2024-04-07
Electronics,504804,66,753.48,2023-10-10
Groceries,605465,81,729.03,2023-06-29
Clothing,474968,8,200.04,2024-04-19
Groceries,065622,7,142.76,2024-05-11
Clothing,545764,65,506.67,2024-04-01
Home Appliances,946167,35,250.76,2023-06-03
Electronics,067251,52,465.84,2023-09-24
Groceries,696792,54,24.22,2023-09-07
Groceries,626798,88,22.94,2023-09-26
Clothing,411864,32,545.93,2023-09-03
Electronics,467610,49,636.9,2024-03-13
Electronics,676831,15,263.35,2023-11-24
Clothing,222725,52,143.59,2023-08-10
Groceries,530396,65,249.6,2023-07-18
Clothing,469437,40,107.76,2023-06-10
Electronics,444412,21,426.07,2023-10-28
Groceries,533967,65,593.77,2024-05-05
Clothing,509918,5,866.78,2023-09-09
Groceries,294707,37,259.32,2023-05-29
Clothing,187829,76,190.53,2024-02-06
Groceries,146632,48,712.01,2024-02-22
Groceries,982157,53,968.76,2023-08-19
Groceries,261680,44,69.47,2023-09-16
Electronics,330104,61,827.57,2024-01-31
Electronics,395813,94,633.64,2023-12-04
Clothing,598809,9,14.11,2023-10-09
Electronics,689168,15,719.15,2023-08-29
Groceries,688487,45,419.15,2023-05-30
Home Appliances,445711,27,997.96,2023-10-30
Clothing,222340,73,198.7,2024-04-03
Groceries,613995,71,46.02,2024-01-11
Groceries,385986,72,520.88,2024-02-17
Home Appliances,923391,49,936.3,2023-06-28
Home Appliances,213618,70,458.84,2023-06-30
Electronics,084707,76,47.27,2024-04-05
Home Appliances,991582,4,617.36,2023-10-10
Home Appliances,685271,84,776.97,2024-04-29
Clothing,623074,38,329.66,2024-02-10
Electronics,925628,88,262.11,2023-11-18
Home Appliances,669706,31,375.21,2023-05-28
Groceries,144793,18,429.19,2023-10-03
Electronics,269032,36,116.26,2024-02-04
Home Appliances,469985,23,568.04,2023-08-13
Electronics,627667,83,742.36,2024-03-17
Groceries,064177,67,872.12,2023-12-23
Electronics,419662,78,542.4,2024-03-24
Clothing,661620,62,392.76,2023-07-01
Clothing,808294,55,640.4,2024-04-08
Groceries,926229,28,933.55,2023-06-06
Groceries,569549,98,175.9,2023-07-24
Clothing,974922,16,970.93,2023-11-22
Clothing,853544,37,804.05,2023-06-09
Electronics,752465,29,735.37,2023-09-12
Clothing,416784,45,290.64,2024-04-21
Electronics,160633,53,602.92,2023-12-12
Groceries,326621,18,806.09,2023-09-23
Clothing,945551,50,179.54,2023-09-20
Clothing,793800,54,523.59,2023-07-13
Electronics,541322,9,530.03,2023-07-14
Home Appliances,200579,63,855.36,2024-02-05
Home Appliances,829416,64,666.0,2024-01-12
Electronics,235953,64,684.05,2023-12-07
Home Appliances,791179,38,319.93,2023-09-28
Electronics,905863,28,868.71,2023-06-13
Electronics,300731,86,535.22,2023-12-05
Clothing,910821,86,350.14,2023-08-27
Electronics,041674,95,490.63,2024-01-11
Groceries,612333,47,413.15,2024-01-19
Groceries,915451,78,373.4,2024-05-09
Electronics,535801,72,132.17,2023-09-07
Clothing,215860,68,308.05,2023-10-18
Electronics,867044,72,784.18,2023-10-22
Groceries,322729,47,30.42,2024-05-03
Electronics,991853,18,174.12,2023-12-24
Clothing,763562,94,26.87,2024-01-19
Groceries,397818,52,644.78,2023-05-16
Home Appliances,537702,71,655.79,2023-09-24
Electronics,547244,98,441.16,2023-10-15
Groceries,168698,96,61.46,2023-10-01
Electronics,395600,23,112.51,2023-11-21
Clothing,629507,70,672.47,2024-04-27
Electronics,464618,32,85.01,2024-02-07
Groceries,206575,16,171.62,2024-04-26
Groceries,768762,82,359.39,2023-11-12
Clothing,989217,40,932.24,2024-02-02
Groceries,932377,58,421.8,2023-12-15
Clothing,045791,63,303.66,2023-09-11
Clothing,003972,1,850.94,2024-04-27
Clothing,100641,50,720.15,2024-01-13
Electronics,973643,13,141.68,2023-10-19
Clothing,185864,93,178.01,2023-08-27
Groceries,254995,9,274.63,2024-02-02
Electronics,239462,65,181.74,2023-07-16
Groceries,826951,13,842.73,2024-04-30
Home Appliances,155484,83,853.4,2023-10-01
Clothing,238865,13,860.43,2023-11-26
Groceries,962899,55,732.16,2023-06-14
Electronics,919113,51,263.26,2024-05-11
Electronics,430566,84,355.61,2024-05-12
Groceries,943909,4,130.48,2023-09-27
Home Appliances,390717,46,821.5,2024-02-27
Home Appliances,491957,1,747.01,2023-11-25
Groceries,085057,69,173.1,2023-07-10
Groceries,588972,90,525.49,2024-03-14
Electronics,691804,97,761.26,2024-04-12
Electronics,778641,80,211.43,2023-09-08
Clothing,776089,24,523.41,2024-04-27
Clothing,632446,53,725.14,2023-09-11
Groceries,934087,53,449.86,2024-04-01
Groceries,909352,56,150.3,2023-07-31
Clothing,235795,67,649.06,2023-06-30
Electronics,752242,56,949.03,2023-11-06
Clothing,575709,65,661.86,2023-10-30
Clothing,183416,70,265.03,2024-03-29
Electronics,309167,43,460.74,2023-11-04
Groceries,534205,36,167.39,2023-06-08
Clothing,009559,58,589.59,2023-06-15
Groceries,662514,91,249.17,2024-04-03
Groceries,416482,46,169.94,2023-08-31
Groceries,632137,22,26.03,2023-09-17
Electronics,290561,10,538.92,2024-05-04
Groceries,525294,80,685.82,2024-04-22
Home Appliances,533187,91,921.82,2023-10-09
Clothing,734704,4,244.85,2024-03-16
Electronics,176938,39,716.94,2023-05-19
Electronics,345608,29,289.15,2024-04-02
Home Appliances,520070,2,259.6,2023-11-14
Clothing,781406,42,795.14,2024-04-11
Home Appliances,965712,81,152.46,2023-11-10
Clothing,243428,62,345.99,2023-11-28
Electronics,681198,8,211.04,2023-12-07
Clothing,429427,75,136.92,2023-07-28
Electronics,443085,13,729.22,2023-05-20
Groceries,696582,48,415.06,2023-07-11
Clothing,421694,38,765.51,2023-10-12
Clothing,971328,11,767.4,2023-06-07
Electronics,063927,41,601.05,2023-08-28
Groceries,140322,1,383.01,2024-04-10
Home Appliances,104895,66,30.36,2023-06-11
Clothing,677772,78,61.96,2023-12-15
Groceries,712700,94,383.56,2023-08-01
Electronics,263733,63,474.7,2024-04-03
Clothing,694850,51,801.96,2024-02-15
Home Appliances,459526,59,268.88,2023-12-20
Groceries,592711,75,789.82,2023-08-15
Groceries,474372,66,838.89,2024-02-06
Clothing,546806,53,78.82,2023-11-11
Electronics,062158,21,664.14,2024-04-20
Electronics,369531,76,509.05,2024-02-05
Groceries,462949,17,463.13,2023-07-15
Home Appliances,152941,33,299.42,2024-02-21
Electronics,030447,94,884.65,2024-03-05
Electronics,404654,57,197.31,2023-12-13
Clothing,476594,63,927.0,2024-04-18
Groceries,102770,21,296.49,2023-08-18
Groceries,574650,38,691.39,2023-12-04
Groceries,081998,97,542.44,2024-01-04
Clothing,471378,30,593.2,2023-10-01
Electronics,737016,68,325.88,2023-06-05
Clothing,869666,29,972.32,2023-07-08
Electronics,666019,8,49.27,2023-06-03
Clothing,993638,95,611.22,2023-12-24
Electronics,206413,18,590.97,2023-11-09
Groceries,836266,13,341.64,2023-09-03
Clothing,579261,16,665.43,2024-03-08
Electronics,488251,15,740.04,2023-09-14
Groceries,138278,82,110.02,2023-06-29
Groceries,637340,40,689.6,2024-02-04
Clothing,956898,44,227.17,2023-07-31
Home Appliances,279532,30,487.82,2023-10-08
Electronics,381827,2,866.9,2024-03-24
Electronics,583557,40,158.18,2023-08-14
Electronics,369514,85,101.15,2024-04-05
Clothing,466334,2,786.64,2023-09-13
Clothing,619775,41,827.44,2023-07-08
Electronics,356353,43,358.62,2023-08-03
Clothing,016825,10,267.09,2023-06-22
Groceries,539841,8,365.38,2023-09-26
Groceries,268260,94,601.6,2023-07-21
Home Appliances,046572,99,233.16,2023-06-04
Electronics,110623,88,845.17,2024-03-29
Home Appliances,678633,48,70.63,2023-11-28
Groceries,035248,75,720.92,2023-07-19
Clothing,257323,28,704.25,2023-11-09
Clothing,073648,31,787.71,2023-12-25
Groceries,115771,83,625.11,2023-12-14
Groceries,716019,15,232.55,2023-07-07
Clothing,772953,9,566.04,2023-12-16
Clothing,531757,77,106.21,2023-09-17
Clothing,818746,91,231.85,2024-02-10
Clothing,604789,86,483.87,2023-05-22
Electronics,834633,69,604.6,2023-12-31
Electronics,357309,47,831.18,2023-10-28
Clothing,865088,7,42.79,2023-06-22
Home Appliances,494239,60,458.18,2024-01-31
Home Appliances,610619,22,41.53,2023-12-14
Home Appliances,853849,68,719.59,2024-05-12
Groceries,808850,5,54.51,2024-02-26
Home Appliances,275444,86,719.52,2023-07-25
Home Appliances,221746,84,161.12,2024-03-02
Groceries,957183,53,301.93,2024-01-18
Clothing,833654,55,279.25,2024-02-09
Groceries,180385,81,439.19,2024-04-11
Groceries,272909,80,586.55,2023-10-05
Home Appliances,932828,22,247.64,2024-01-02
Electronics,786217,13,160.79,2023-10-13
Clothing,685089,63,980.03,2023-11-28
Clothing,379185,15,730.25,2023-07-25
Groceries,836674,35,703.6,2023-07-02
Electronics,097461,90,552.55,2024-04-26
Groceries,039177,86,36.38,2023-12-17
Electronics,295746,70,754.73,2023-05-16
Groceries,321560,84,686.61,2023-12-26
Home Appliances,473774,34,232.22,2024-03-29
Groceries,733164,76,58.99,2024-05-04
Home Appliances,838884,72,949.76,2023-08-21
Groceries,102380,17,794.9,2023-06-19
Clothing,130286,4,861.64,2024-04-01
Groceries,417405,16,469.11,2023-06-02
Groceries,203477,36,809.72,2023-11-26
Electronics,919530,42,607.79,2023-12-04
Clothing,897372,14,867.12,2023-08-03
Home Appliances,651816,7,706.78,2023-12-14
Electronics,954758,8,864.7,2023-09-29
Clothing,020799,98,96.08,2023-12-02
Electronics,444198,7,451.08,2024-01-30
Electronics,075604,5,233.66,2023-07-02
Groceries,765276,25,921.84,2023-08-30
Home Appliances,003164,21,248.33,2023-10-18
Electronics,127851,35,292.25,2024-01-10
Home Appliances,682212,86,12.38,2023-10-18
Clothing,691371,45,705.5,2024-03-29
Groceries,974638,62,548.38,2023-05-28
Home Appliances,349517,35,820.84,2023-09-09
Groceries,635728,11,259.44,2023-11-18
Electronics,708723,28,265.13,2024-03-21
Clothing,754520,66,745.19,2024-04-13
Groceries,548001,54,632.06,2023-08-19
Groceries,855817,63,101.67,2024-04-09
Electronics,762834,25,412.62,2023-09-04
Groceries,101864,76,331.07,2023-11-15
Groceries,738512,3,14.48,2023-10-16
Electronics,507996,39,781.11,2023-07-22
Groceries,547295,36,385.35,2023-08-08
Groceries,529254,57,942.45,2023-09-12
Electronics,449771,91,915.1,2024-01-04
Electronics,820922,2,995.07,2023-12-06
Home Appliances,881307,41,772.74,2024-02-25
Groceries,226649,90,130.59,2024-03-14
Home Appliances,303348,44,956.8,2023-09-14
Electronics,157414,52,190.61,2024-02-20
Clothing,319210,55,137.54,2023-10-10
Clothing,612145,99,730.87,2024-05-10
Groceries,400684,10,915.38,2023-06-13
Home Appliances,105917,83,470.35,2023-11-18
Clothing,015820,83,662.11,2023-09-15
Clothing,203214,31,974.67,2024-05-06
Electronics,019795,45,610.62,2023-10-19
Home Appliances,864720,31,318.03,2023-08-31
Electronics,687033,9,222.1,2023-07-10
Groceries,474814,90,14.16,2024-05-02
Home Appliances,390855,65,275.1,2023-11-28
Electronics,524043,13,335.76,2024-01-14
Electronics,647509,26,245.61,2023-09-07
Electronics,628415,16,702.27,2023-09-13
Clothing,384639,59,73.99,2023-12-09
Groceries,682297,68,480.22,2023-08-29
Home Appliances,342966,80,181.38,2023-05-28
Electronics,028913,94,841.06,2023-06-05
Home Appliances,051410,2,666.95,2023-09-02
Clothing,367272,57,169.99,2023-08-08
Groceries,712064,17,930.02,2023-12-05
Home Appliances,863239,14,70.95,2023-08-04
Home Appliances,497366,13,947.06,2023-09-08
Groceries,227747,24,896.49,2024-05-07
Electronics,669615,93,410.88,2023-06-17
Electronics,417532,82,739.69,2023-11-25
Groceries,309438,12,172.95,2024-03-26
Clothing,012971,12,166.28,2024-02-07
Electronics,313266,61,850.43,2023-11-28
Groceries,653236,28,409.25,2024-02-18
Electronics,780066,42,641.49,2023-07-22
Home Appliances,178585,73,260.85,2024-02-21
Electronics,306350,43,945.0,2023-12-01
Clothing,888720,29,961.09,2023-06-11
Home Appliances,282993,68,327.01,2023-12-21
Clothing,411347,8,802.64,2023-12-18
Clothing,578215,39,854.17,2023-11-01
Electronics,386892,84,97.14,2023-09-05
Clothing,116668,91,848.77,2023-12-02
Clothing,946890,31,655.12,2023-10-03
Groceries,698457,44,529.7,2023-06-03
Electronics,528584,91,616.91,2024-02-01
Groceries,971083,20,754.15,2024-03-19
Electronics,411764,75,242.15,2024-02-27
Clothing,554142,8,986.04,2024-03-30
Groceries,110583,24,25.57,2024-03-24
Groceries,939761,26,208.75,2023-06-29
Groceries,430370,11,620.34,2023-10-23
Electronics,481055,26,434.54,2023-07-07
Home Appliances,692953,82,59.1,2024-05-04
Home Appliances,616702,60,803.5,2024-04-29
Home Appliances,421322,69,154.91,2024-01-13
Groceries,752662,62,643.82,2024-02-13
Clothing,760496,65,839.35,2023-09-23
Clothing,209234,97,535.09,2024-03-30
Clothing,649197,21,614.96,2023-08-20
Clothing,197911,44,862.51,2024-05-06
Electronics,450402,50,548.1,2023-09-15
Groceries,739217,21,402.14,2024-04-27
Groceries,157104,43,330.08,2024-03-16
Groceries,338484,1,414.27,2024-01-15
Groceries,547536,57,202.5,2023-10-23
Clothing,977270,58,791.87,2023-10-10
Electronics,555047,21,944.67,2023-11-27
Electronics,164430,48,207.16,2023-11-02
Electronics,307084,72,854.49,2023-11-01
Groceries,624395,91,821.86,2023-07-13
Groceries,823554,64,844.77,2023-06-01
Groceries,205408,43,435.71,2023-08-26
Home Appliances,721237,33,293.02,2023-07-20
Groceries,689510,9,901.87,2023-09-29
Groceries,008175,58,322.15,2024-02-03
Groceries,469109,62,410.56,2023-11-01
Electronics,363192,81,64.83,2023-05-21
Home Appliances,982465,17,82.59,2023-10-30
Clothing,311164,87,742.75,2023-12-30
Clothing,958078,18,769.33,2023-09-21
Home Appliances,684536,75,366.52,2024-05-06
Electronics,270614,54,962.24,2023-12-11
Electronics,377203,80,176.07,2023-11-24
Electronics,997272,60,534.56,2023-06-19
Groceries,438335,67,517.7,2023-09-03
Electronics,342214,2,47.46,2024-01-05
Home Appliances,705057,56,262.74,2023-07-09
Home Appliances,391976,6,907.41,2024-04-06
Electronics,009795,91,312.59,2023-09-15
Groceries,713385,68,886.4,2023-11-10
Clothing,687208,41,499.84,2023-11-29
Groceries,860463,16,22.83,2024-04-04
Electronics,042164,17,245.13,2023-10-15
Home Appliances,258240,79,472.64,2024-04-07
Clothing,495936,18,863.21,2023-12-17
Groceries,513667,37,222.14,2023-12-04
Groceries,891986,11,168.36,2023-11-15
Groceries,348271,31,554.76,2023-10-05
Clothing,908589,15,741.11,2024-01-31
Clothing,002903,83,288.77,2023-08-28
Electronics,561431,22,168.87,2023-09-23
Clothing,499617,73,683.91,2023-12-08
Home Appliances,070391,99,718.35,2023-10-05
Electronics,409755,47,481.85,2024-01-17
Groceries,136471,29,63.03,2023-10-20
Groceries,356281,83,563.22,2023-12-20
Groceries,217127,15,37.39,2023-08-22
Clothing,095087,65,855.63,2023-08-23
Groceries,013678,86,608.97,2023-05-26
Home Appliances,375229,99,877.66,2024-03-28
Electronics,568844,26,962.63,2023-05-29
Groceries,722033,78,249.88,2023-08-18
Groceries,753015,84,553.11,2023-09-02
Home Appliances,961513,88,435.53,2023-08-14
Electronics,276298,30,175.31,2023-06-08
Home Appliances,895562,57,891.64,2024-01-19
Groceries,928526,33,415.58,2024-05-02
Groceries,593256,76,250.4,2023-05-20
Home Appliances,363266,69,778.27,2023-05-18
Groceries,558888,99,431.21,2023-11-09
Clothing,510841,48,212.27,2023-06-17
Electronics,224026,74,516.84,2023-09-28
Groceries,917630,25,503.09,2024-03-08
Groceries,448842,42,81.99,2023-07-12
Home Appliances,512678,51,524.05,2024-01-28
Groceries,674925,13,356.5,2023-07-04
Electronics,197224,50,196.79,2023-06-05
Groceries,133376,41,350.95,2023-10-01
Electronics,562568,62,165.35,2023-12-10
Home Appliances,615284,67,20.03,2023-09-06
Electronics,590106,87,86.34,2023-06-02
Electronics,880334,31,997.94,2024-04-09
Groceries,111694,99,816.38,2024-02-15
Electronics,606070,90,980.04,2023-12-04
Electronics,743343,74,276.44,2023-05-27
Electronics,832483,91,186.88,2023-05-30
Clothing,889079,74,449.8,2023-05-23
Home Appliances,043324,9,81.82,2024-03-06
Home Appliances,535654,99,756.44,2024-02-02
Groceries,313358,27,684.22,2023-08-21
Groceries,541709,19,129.73,2024-01-13
Clothing,794106,74,344.77,2023-11-05
Groceries,571064,25,214.8,2023-06-03
Groceries,032407,39,464.58,2023-06-14
Home Appliances,627880,19,577.86,2023-05-21
Clothing,428559,27,781.1,2023-09-13
Home Appliances,493505,80,683.37,2024-01-23
Electronics,547290,45,476.15,2023-06-09
Home Appliances,474476,80,159.03,2024-01-23
Electronics,552004,64,978.28,2023-07-01
Home Appliances,044939,2,458.84,2023-11-07
Groceries,964349,99,38.16,2024-03-16
Groceries,072922,81,963.41,2024-04-09
Electronics,522931,80,859.5,2023-08-27
Clothing,721723,17,876.83,2023-10-08
Electronics,698042,31,528.03,2023-05-26
Clothing,317326,82,405.55,2024-05-12
Clothing,512476,69,758.47,2023-10-16
Electronics,940805,94,165.03,2024-02-10
Groceries,041330,74,890.88,2024-01-03
Groceries,660173,66,997.74,2023-08-09
Groceries,456704,66,147.07,2023-06-02
Home Appliances,219217,94,568.61,2023-11-08
Home Appliances,149254,85,814.02,2024-04-17
Electronics,570328,21,847.44,2024-02-26
Groceries,257302,80,786.07,2024-01-31
Home Appliances,331252,78,89.94,2023-12-30
Clothing,150055,13,234.21,2023-08-12
Groceries,763280,64,226.76,2023-10-16
Clothing,917995,80,27.77,2023-12-09
Home Appliances,031802,38,295.31,2023-08-18
Home Appliances,518930,9,908.13,2023-06-07
Electronics,636795,31,352.29,2024-01-24
Groceries,866996,93,985.4,2023-07-04
Groceries,556695,75,315.67,2024-01-30
Electronics,960612,3,755.66,2023-10-17
Groceries,754065,8,145.46,2023-09-21
Clothing,942759,69,398.75,2023-08-04
Home Appliances,127769,49,718.63,2024-04-01
Clothing,981614,28,285.89,2024-03-03
Electronics,414676,74,237.58,2024-03-18
Home Appliances,080253,35,483.38,2023-06-22
Clothing,550482,22,606.32,2023-06-03
Groceries,579038,50,812.88,2023-12-17
Groceries,670946,2,271.35,2024-01-12
Groceries,864519,63,271.26,2024-03-27
Electronics,493304,54,121.38,2023-06-14
Electronics,312090,63,815.38,2023-12-12
Electronics,605770,41,379.11,2024-01-14
Groceries,306367,16,698.75,2024-01-18
Home Appliances,864431,59,873.25,2023-11-15
Electronics,464830,22,660.41,2024-02-28
Groceries,365128,65,454.66,2023-12-19
Electronics,528367,25,977.98,2024-04-22
Groceries,614612,24,406.22,2023-06-20
Electronics,704055,14,947.62,2023-09-09
Groceries,479983,52,240.94,2024-04-28
Clothing,806984,5,654.5,2023-12-05
Electronics,929382,7,860.9,2024-01-08
Electronics,841752,18,423.01,2024-01-24
Groceries,355431,20,378.94,2023-08-09
Clothing,725176,46,119.63,2023-08-30
Groceries,750763,11,178.29,2023-08-13
Electronics,443192,84,811.49,2024-02-03
Electronics,224867,77,548.87,2024-01-03
Electronics,394321,30,238.18,2024-03-22
Groceries,635680,34,216.36,2023-10-01
Clothing,139276,13,146.34,2023-12-03
Clothing,165180,96,873.66,2023-09-17
Groceries,752874,35,257.62,2023-11-19
Electronics,069042,29,814.79,2023-05-17
Clothing,940327,50,480.22,2023-08-25
Clothing,722615,63,309.03,2023-10-05
Electronics,272842,57,275.26,2023-07-23
Clothing,027942,83,35.81,2024-01-04
Groceries,899989,97,166.77,2023-09-17
Groceries,077187,93,872.13,2023-06-12
Home Appliances,575462,97,847.11,2023-11-14
Electronics,149570,69,471.96,2024-03-05
Groceries,821052,98,740.48,2024-02-09
Clothing,716515,88,857.73,2023-06-30
Electronics,090583,13,561.45,2023-09-28
Electronics,263519,16,903.7,2023-08-16
Electronics,518934,9,113.29,2024-01-24
Clothing,893524,72,499.17,2023-06-12
Home Appliances,940181,47,742.59,2023-07-19
Electronics,641521,74,571.41,2023-06-09
Home Appliances,814154,87,486.76,2023-09-18
Home Appliances,929097,59,244.55,2023-11-16
Electronics,343896,45,702.65,2023-11-07
Groceries,408273,6,824.77,2023-12-12
Clothing,929639,59,104.87,2024-03-06
Groceries,339237,40,762.36,2024-04-05
Home Appliances,497156,15,25.29,2023-06-13
Groceries,550999,89,832.76,2024-05-07
Electronics,443742,14,766.47,2024-04-12
Electronics,714614,54,856.07,2024-01-16
Clothing,870170,28,744.48,2023-09-22
Groceries,616777,53,979.23,2023-12-26
Groceries,656416,82,529.59,2023-07-17
Groceries,295348,56,262.0,2024-02-11
Home Appliances,825557,20,786.28,2024-04-03
Home Appliances,858644,22,174.41,2024-03-13
Electronics,668043,70,75.56,2023-10-02
Groceries,211132,81,880.08,2023-10-01
Electronics,131012,45,831.03,2024-01-12
Groceries,706306,6,288.61,2024-02-24
Electronics,288263,73,628.21,2024-05-05
Home Appliances,570848,54,914.67,2023-06-30
Home Appliances,032337,73,307.87,2023-05-16
Home Appliances,091157,46,181.15,2024-01-22
Groceries,519772,6,34.2,2024-04-22
Home Appliances,675204,46,927.29,2023-06-18
Electronics,145024,45,82.7,2023-06-24
Groceries,289547,1,235.85,2023-09-07
Home Appliances,368449,21,736.66,2024-05-07
Clothing,512258,26,828.77,2024-03-04
Groceries,622862,44,371.21,2024-03-31
Electronics,256428,61,687.06,2023-10-31
Groceries,435983,72,689.11,2024-05-11
Clothing,562899,54,218.1,2024-03-04
Groceries,930427,92,716.96,2023-08-30
Home Appliances,561747,42,678.66,2024-02-16
Groceries,902888,5,158.72,2023-09-02
Groceries,097144,60,233.06,2023-10-18
Home Appliances,894915,3,352.83,2023-09-22
Groceries,120168,18,714.78,2023-06-24
Clothing,378450,27,944.55,2023-07-15
Electronics,464411,15,254.23,2023-08-15
Clothing,253266,77,543.49,2023-09-10
Clothing,591483,3,125.58,2023-09-19
Groceries,876448,70,875.86,2023-05-22
Groceries,328543,11,930.09,2023-10-13
Clothing,179886,77,419.23,2024-04-10
Clothing,303884,78,67.32,2023-09-17
Clothing,264815,87,203.23,2023-05-21
Groceries,950541,42,55.89,2023-05-26
Electronics,777938,17,640.76,2023-07-23
Electronics,275620,68,760.22,2024-02-01
Clothing,328530,4,972.69,2023-05-30
Electronics,609593,37,962.73,2023-08-12
Electronics,734050,51,962.01,2024-04-29
Groceries,286360,41,25.0,2023-10-16
Groceries,070580,46,984.78,2023-10-01
Electronics,615330,87,38.01,2023-12-20
Groceries,050045,60,752.91,2023-05-16
Groceries,693869,8,417.46,2023-09-17
Clothing,098488,71,563.08,2023-05-18
Clothing,256864,14,792.43,2024-01-16
Groceries,918729,88,646.61,2023-10-25
Clothing,464480,30,65.04,2023-06-24
Groceries,028368,81,88.43,2023-08-28
Electronics,107687,95,320.46,2024-04-09
Groceries,209664,81,55.44,2023-07-14
Clothing,683947,89,847.5,2023-09-06
Electronics,507465,79,545.42,2024-04-09
Clothing,140338,17,245.21,2024-04-09
Electronics,846783,29,895.25,2023-09-25
Groceries,337214,88,447.71,2023-11-29
Electronics,572765,95,293.85,2023-06-20
Groceries,071502,19,818.04,2024-02-15
Groceries,768894,89,428.61,2023-08-25
Clothing,150073,39,793.12,2023-07-18
Clothing,601826,11,957.08,2023-09-03
Groceries,089506,30,354.29,2023-07-21
Electronics,924203,35,144.46,2023-12-11
Home Appliances,627126,4,982.48,2024-04-04
Clothing,664672,28,329.26,2024-04-03
Electronics,588891,74,47.76,2024-05-10
Electronics,246363,63,219.86,2023-10-20
Groceries,290061,90,893.49,2023-11-26
Clothing,293565,19,415.86,2023-12-03
Home Appliances,735569,88,218.68,2024-03-29
Groceries,866538,74,166.55,2023-10-30
Groceries,421902,78,514.4,2024-01-02
Groceries,165416,58,60.51,2024-04-08
Groceries,671771,84,129.68,2023-11-16
Home Appliances,404634,57,328.83,2024-04-13
Clothing,033686,9,653.58,2023-12-14
Electronics,030750,65,78.48,2023-07-16
Clothing,929793,3,729.09,2023-12-06
Groceries,853618,64,587.1,2023-08-12
Electronics,305944,86,406.22,2023-08-24
Clothing,739319,85,844.46,2023-05-18
Clothing,930172,25,749.49,2024-02-17
Home Appliances,061715,41,444.56,2024-02-08
Home Appliances,982684,15,714.98,2023-06-26
Electronics,857338,49,462.63,2023-08-17
Groceries,222938,52,493.63,2024-02-09
Clothing,216781,69,681.76,2023-07-08
Groceries,309611,25,735.3,2023-06-18
